question_id,question_details
73cb00dd-43f0-489b-8385-e5b2ede7d9be,"Write a program that reads a word and a number N and prints the first N characters of the word.

---

#### Input

The first line of input contains a string.
The second line of input contains an integer.

---

#### Output

The output should be a single line containing a string that is the part of the word.

---

#### Explanation

For example, if the given word is **Superman** and the number **N** is **5**,

<div style=""display: table-row;vertical-align: inherit; border-color: inherit;"">
   <div style=""font-family: 'Roboto';display: table-cell; vertical-align: inherit;font-weight: 900; text-align: center; border-right: 1px solid #dcdcdc;padding: 8px 12px;"">S</div>
   <div style=""font-family: 'Roboto';display: table-cell;vertical-align: inherit; font-weight: 900;text-align: center; border-right: 1px solid #dcdcdc;padding: 8px 12px;"">u</div>
   <div style=""font-family: 'Roboto';display: table-cell;vertical-align: inherit; font-weight: 900;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">p</div>
   <div style=""font-family: 'Roboto';display: table-cell;vertical-align: inherit; font-weight: 900;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">e</div>
   <div style=""font-family: 'Roboto';display: table-cell;vertical-align: inherit; font-weight: 900;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">r</div>
   <div style=""font-family: 'Roboto';color: #808080;display: table-cell;vertical-align: inherit; text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">m</div>
   <div style=""font-family: 'Roboto';color: #808080;display: table-cell;vertical-align: inherit; text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">a</div>
   <div style=""font-family: 'Roboto';color: #808080;display: table-cell;vertical-align: inherit; text-align: center;border-right: 0;padding: 8px 12px;"">n</div>
</div>
<div style=""display: table-row;vertical-align: inherit; border-color: inherit;"">
   <div style=""font-family: 'Roboto';font-weight: 900;display: table-cell; vertical-align: inherit; border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">0</div>
   <div style=""font-family: 'Roboto';font-weight: 900;display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">1</div>
   <div style=""font-family: 'Roboto';font-weight: 900;display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">2</div>
   <div style=""font-family: 'Roboto';font-weight: 900;display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">3</div>
   <div style=""font-family: 'Roboto';font-weight: 900;display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">4</div>
   <div style=""font-family: 'Roboto';color: #808080;display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">5</div>
   <div style=""font-family: 'Roboto';color: #808080;display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">6</div>
   <div style=""font-family: 'Roboto';color: #808080;display: table-cell; vertical-align: inherit;border-right: 0;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">7</div>
</div>

<br/>

The output should be **Super** as the first 5 characters of the word are **Super**.

Solution Code:word = input()
no_of_characters = input()
no_of_characters = int(no_of_characters)

end_index = no_of_characters
part = word[:end_index]
print(part)"
78c009e2-3814-48fa-a645-5ae4e97ba69d,"Write a program that reads a string and prints the second part of the string that has digits.

<MultiLineNote>
The given string contains 2 parts

* The first part contains only two characters.
* The second part contains only digits.

Example: OF63, ab395

</MultiLineNote>


---

#### Input

The input will be a single line containing a string.

---

#### Output

The output should be a single line containing an integer that is the second part of the string that has digits.

---

#### Explanation

For example, if the given string is **OF63**,

* The first part of the string contains **OF**.
* The second part of the string contains **63**.

The output should be **63**.

Solution Code:string = input()

start_index = 2
number = string[start_index:]
number = int(number)

print(number)"
e65c5c91-8e1a-4fcd-ad53-4108b0c277cc,"Write a program that prints a simple square using the hashes (`#`). 

---

#### Explanation

Print three hashes on the first line, three hashes on the second line and three hashes on the third line.

Solution Code:print(""#"" * 3)
print(""#"" * 3)
print(""#"" * 3)"
f9930aee-6134-4990-b953-99f49ca70b0c,"Write a program that reads a number `N` and prints three lines with each line containing `N` stars (`*`).

<MultiLineNote>
There is a space after each star.
</MultiLineNote>

---

#### Input

The input will be a single line containing an integer.

---

#### Output

The output should be three lines containing `N` number of space-separated stars (`*`) in each line.

---

#### Explanation

For example, if the given number is **4**, the output should be three lines containing four space-separated stars (`*`) in each line.


```
* * * * 
* * * * 
* * * * 
```

Solution Code:count = input()
count = int(count)

print(""* "" * count)
print(""* "" * count)
print(""* "" * count)"
8fe37c07-4788-4b18-875d-2e269a26fdf2,"Write a program that prints a simple triangle using the plus (`+`). 

---

#### Explanation

Print one plus on the first line, two pluses on the second line and three pluses on the third line.

Solution Code:print(""+"")
print(""+"" * 2)
print(""+"" * 3)"
07b363c5-42dd-4507-8437-f77583f4a4be,"Write a program to print the sum of two integer inputs A and B.<hr><b>Input</b><br/><br/>The first line contains the integer A<br/>The second line contains the integer B

Solution Code:a = input()
b = input()
a = int(a)
b = int(b)
result = a + b
print(result)"
85ccf591-ba77-48f3-a02d-b36ebac162a1,"Write a program to calculate the area of the Rectangle.<br/>Note: Area of Rectangle = Length of Rectangle x Breadth of Rectangle<hr><b>Input</b><br/><br/>The first line of input contains the length of the rectangle, which is an integer.<br/>The second line of input contains the breadth of the rectangle, which is an integer.<hr><b>Output</b><br/><br/>Print the Area of Rectangle<hr><b>Explanation</b><br/><br/>For example, when the length is 4 and breadth is 3, then A = 3 × 4, therefore A = 12

Solution Code:length = input()
breadth = input()

length = int(length)
breadth = int(breadth)

area = length * breadth
print(area)"
7c7ea72a-f755-4885-9343-285eabc5f5b4,"Write a program to calculate the perimeter of a rectangle.<br/>Note: Perimeter of Rectangle = 2(Length of Rectangle + Breadth of Rectangle)<hr><b>Input</b><br/><br/>The first line of input contains the length of the rectangle, which is an integer.<br/>The second line of input contains the breadth of the rectangle, which is an integer.<hr><b>Output</b><br/><br/>Print the Perimeter of the Rectangle<hr><b>Explanation</b><br/><br/>For example, when the length of the rectangle is 3 and breadth is 4, then<br/>Perimeter = 2 x ( 3 + 4 ) = 2 x 7 = 14

Solution Code:length = input()
breadth = input()

length = int(length)
breadth = int(breadth)

sum_of_two_sides = length + breadth
perimeter_of_rectangle = sum_of_two_sides * 2
print(perimeter_of_rectangle)"
51f43e18-2d8c-4956-ba40-3c2a87e5d48b,"Write a program that reads a dividend and a divisor and prints the remainder.

<MultiLineNote>
For Example, if 7 is divided by 2 (7/2),

_Dividend:_ 7

_Divisor <--_  2 ) 7 ( 3  _--> Quotient_
                           _6_      
                     _---------_
                           _1_  _--> Remainder_

**Formula to Calculate Remainder**:

Quotient should be an integer to calculate the remainder.

remainder = dividend - (divisor * quotient)

</MultiLineNote>

---

#### Input

The first line of input contains an integer.
The second line of input contains an integer.

---

#### Output

The output should be a single line containing an integer that is the remainder.

---

#### Explanation

For example, if the given dividend is **7** and the divisor is **2**, 

* The quotient is **3.5** (`7/2`).
* The integer of **3.5** is **3**.
* The remainder is **1** as shown below.

```
remainder = dividend - (divisor * quotient)

remainder = 7 - (2 * 3)
remainder = 7 - 6
remainder = 1
```

The output should be **1**.

Solution Code:dividend = input()
dividend = int(dividend)
divisor = input()
divisor = int(divisor)

quotient = dividend / divisor
quotient = int(quotient)
remainder = dividend - (divisor * quotient)

print(remainder)"
1e152232-3441-41bc-bd40-828c5cce9788,"Write a program that reads a percentage `P` and prints the percentage `P` of the number **200**.

<MultiLineNote>

##### The Percentage (P) of Number (N) can be calculated as:

value = (percentage / 100) * number
</MultiLineNote>

---

#### Input

The input will be a single line containing an integer.

---

#### Output

The output should be a single line containing a float that is the `P` percentage of **200**.

---

#### Explanation

For example, if the given percentage is `P = 50`, the **50** percent of number **200** is,

```
value = (percentage / 100) * number
value = (50 / 100) * 200
value = 0.5 * 200
value = 100.0
```

The output should be **100.0**.

Solution Code:percentage = input()
percentage = int(percentage)

value = (percentage / 100) * 200
print(value)"
f8391b16-5622-4c5e-9891-0aba78b87cad,"Write a program that reads two numbers A and B and prints the division of two numbers (A / B).

---

#### Input

The first line of input contains an integer.
The second line of input contains an integer.

---

#### Output

The output should be a single line containing a float obtained by the division of two numbers.

---

#### Explanation

For example, if the given numbers are **15** and **3**, the output should be **5.0** as the division of 15 and 3 (`15 / 3`) is **5.0**.

Solution Code:first_number = input()
second_number = input()

first_number = int(first_number)
second_number = int(second_number)

result = first_number / second_number
print(result)"
8a541c75-292c-4372-8894-6abb63271abb,"Write a program that reads the percentage of girls in a class and prints the percentage of boys in the class.

<MultiLineNote>
Total Percentage of Boys and Girls in a class is 100.
</MultiLineNote>

---

#### Input

The input will be a single line containing an integer.

---

#### Output

The output should be a single line containing an integer that is the percentage of boys in the class.

---

#### Explanation

For example, if the given percentage of girls in the class is **30**, 

* The total percentage is **100**.
* The percentage of girls **30** should be removed from the total percentage **100** to get the percentage of boys in the class.

The output should be **70**.

Solution Code:girls_percentage = input()
girls_percentage = int(girls_percentage)

boys_percentage = 100 - girls_percentage
print(boys_percentage)"
ff84f721-714c-4624-b6d7-35ca40cb48cc,"Write a program that reads two numbers A and B and prints the subtraction of two numbers (A - B).

---

#### Input

The first line of input contains a float.
The second line of input contains a float.

---

#### Output

The output should be a single line containing a float obtained by the subtraction of two numbers.

---

#### Explanation

For example, if the given numbers are **15.55** and **6.23**, the output should be **9.32** as the subtraction `15.55 - 6.23` is **9.32**.

Solution Code:first_num = input()
second_num = input()

first_num = float(first_num)
second_num = float(second_num)

diff = first_num - second_num
print(diff)"
